acc_x_mean,acc_x_std,acc_x_max,acc_x_min,acc_y_mean,acc_y_std,acc_y_max,acc_y_min,acc_z_mean,acc_z_std,acc_z_max,acc_z_min,mag_mean,mag_std,mag_max,label,source,subject_id,activity_detail
-0.023674999999999998,0.017428407127445696,0.049,-0.134,-1.02722,0.07704661965329822,-0.8029999999999999,-1.305,0.030444999999999993,0.2528498704270975,0.186,-0.746,1.0555894931179302,0.11212556362860047,1.4613192669639308,0,kfall,kfall_SA28,T14
-0.030789999999999998,0.021842982854912468,0.049,-0.134,-0.9831350000000001,0.13670909543625837,-0.68,-1.305,-0.035365,0.23902780544321617,0.186,-0.746,1.0090849953662109,0.1637113072660956,1.4613192669639308,0,kfall,kfall_SA28,T14
-0.049665,0.043524622629036086,0.073,-0.206,-0.9815649999999999,0.16936651314530862,-0.222,-1.4469999999999998,-0.03467500000000001,0.22661934907461015,0.172,-0.524,1.0092484374261645,0.17462000616437184,1.4827251936889718,0,kfall,kfall_SA28,T14
-0.04466500000000001,0.04106327769430979,0.049,-0.206,-1.0151,0.09607132766856093,-0.64,-1.4469999999999998,-0.008589999999999992,0.23482972959146378,0.2,-0.524,1.0430632983222743,0.10284265016547683,1.4827251936889718,0,kfall,kfall_SA28,T14
-0.022230000000000003,0.026400513252586588,0.077,-0.101,-0.99629,0.13366602373078956,-0.672,-1.347,0.005299999999999984,0.259908657031658,0.224,-0.852,1.025506006008451,0.16604084329042285,1.5573586613237171,0,kfall,kfall_SA28,T14
-0.026484999999999998,0.03012241316694265,0.077,-0.101,-0.982795,0.13892797765389087,-0.672,-1.347,-0.016900000000000012,0.2515848564600024,0.224,-0.852,1.0102770572807551,0.1723851140097011,1.5573586613237171,0,kfall,kfall_SA28,T14
-0.04003999999999999,0.015097628952918402,0.022,-0.069,-0.9868600000000001,0.04072984655016514,-0.738,-1.02,0.12972999999999998,0.048192811704651554,0.1689999999999999,-0.065,0.9973330048540595,0.04315109997175458,1.0284979338822222,0,kfall,kfall_SA28,T14
-0.01738,0.051762588806975256,0.117,-0.338,-0.99193,0.46011398055264524,-0.14,-3.557,-0.001669999999999998,0.2603199014674061,0.596,-0.415,1.027377583234874,0.4592123381034856,3.5593979828055193,0,kfall,kfall_SA28,T15
-0.018945,0.05293129485474543,0.117,-0.338,-0.9449850000000001,0.48276928731538016,-0.14,-3.557,0.11873000000000002,0.2893978007863916,0.604,-0.407,0.9966383568961398,0.48351148441723985,3.5593979828055193,0,kfall,kfall_SA28,T15
-0.021344999999999996,0.017534707724966507,0.048,-0.065,-0.97189,0.08466332086564995,-0.753,-1.243,0.03996500000000001,0.34055522867076937,0.327,-0.601,1.0313704497633607,0.07969432448376292,1.294704985701376,0,kfall,kfall_SA28,T15
-0.02538,0.11291078602153116,0.377,-0.495,-0.9478749999999999,0.5932701234471529,0.034,-3.999,-0.058065000000000005,0.33718865754203536,0.633,-0.601,1.0166237906938498,0.5893837868445885,4.031305743800636,0,kfall,kfall_SA28,T15
-0.029270000000000004,0.11187822442280713,0.377,-0.495,-0.9439,0.5877047132701932,0.034,-3.999,0.214295,0.2280877856769187,0.633,-0.369,1.0030492800378454,0.5844279569079149,4.031305743800636,0,kfall,kfall_SA28,T15
-0.026234999999999998,0.021796095407205392,0.027,-0.081,-0.95034,0.07747725085468636,-0.767,-1.111,0.002859999999999996,0.3724278056214385,0.327,-0.627,1.022955741725733,0.05083685149924129,1.210780739853422,0,kfall,kfall_SA28,T15
-0.029284999999999995,0.07461778457579667,0.154,-0.454,-0.92756,0.5694451917436831,-0.018,-3.999,-0.131385,0.3607201640815218,0.7140000000000001,-0.627,1.0071872842136156,0.5692237121891545,4.001097599409442,0,kfall,kfall_SA28,T15
-0.031369999999999995,0.07261028232970865,0.154,-0.454,-0.924995,0.5659165706842307,-0.018,-3.999,0.22797500000000004,0.30246321160597367,0.7140000000000001,-0.476,1.001348499369621,0.5682353586413011,4.001097599409442,0,kfall,kfall_SA28,T15
-0.03507,0.019470364660170082,0.028,-0.099,-0.9494,0.07051751555464782,-0.8,-1.151,0.04853499999999999,0.35687545274927496,0.387,-0.583,1.0166453596435625,0.06395332450476181,1.2335578624450494,0,kfall,kfall_SA28,T15
-0.041324999999999994,0.06197152067683994,0.206,-0.298,-0.944795,0.4871211584144134,-0.175,-3.825,-0.06240000000000001,0.3459803173592394,0.753,-0.583,1.0097274829609204,0.4894071823680195,3.825394228050228,0,kfall,kfall_SA28,T15
-0.04859,0.05882926057668921,0.206,-0.298,-0.9572749999999999,0.48258234465736516,-0.175,-3.825,0.22496,0.2381914322556544,0.753,-0.319,1.0132122690724639,0.4856192673288706,3.825394228050228,0,kfall,kfall_SA28,T15
-0.01975,0.038426781025737766,0.162,-0.12,-0.86798,0.15271669718796305,-0.528,-1.064,-0.13753,0.33601138239648964,0.331,-0.6779999999999999,0.9395561437727811,0.16622500623799372,1.159131571479269,0,kfall,kfall_SA28,T15
-0.0054150000000000005,0.04820490405550041,0.162,-0.138,-0.9298599999999999,0.43596701755981493,-0.31,-3.358,-0.028854999999999967,0.35642933938580307,0.644,-0.647,0.9972044411027722,0.4364833131345435,3.359704897755159,0,kfall,kfall_SA28,T15
-0.0007799999999999846,0.030551621888207505,0.107,-0.138,-1.044155,0.3919737758766522,-0.31,-3.358,0.281845,0.12248808503279002,0.644,-0.384,1.0889822751530667,0.39165629626299964,3.359704897755159,0,kfall,kfall_SA28,T15
-0.052564999999999994,0.038300336486772536,0.059,-0.1639999999999999,-0.96371,0.08650367564444876,-0.687,-1.086,-0.002989999999999995,0.26388271997233925,0.474,-0.458,1.000103749842286,0.09942517061286903,1.133619424674789,0,kfall,kfall_SA28,T16
-0.06688999999999998,0.03173748414729812,0.015,-0.1639999999999999,-0.9247150000000001,0.08278232767324194,-0.7859999999999999,-1.086,0.23833,0.40724002885276395,0.67,-0.458,1.0432506628085512,0.041303384238084995,1.1558326003362251,0,kfall,kfall_SA28,T16
-0.07415499999999998,0.010764802599211929,-0.043,-0.108,-0.8412350000000001,0.03444604149971372,-0.7859999999999999,-1.002,0.577495,0.032502922560902106,0.67,0.487,1.0238215498154846,0.028706255997934905,1.1558326003362251,0,kfall,kfall_SA28,T16
-0.06078,0.02908524711945903,0.049,-0.119,-0.9112100000000001,0.1152829384601208,-0.769,-1.275,0.35079499999999997,0.3404424370947312,0.645,-0.358,1.0388694367562374,0.08855765564748187,1.2902550135535222,0,kfall,kfall_SA28,T16
-0.04514,0.025487063385176405,0.049,-0.119,-0.9698300000000001,0.09304735944668177,-0.769,-1.275,0.13278500000000001,0.2617759514833247,0.645,-0.358,1.01294938271109,0.1095778402106072,1.2902550135535222,0,kfall,kfall_SA28,T16
-0.04069999999999999,0.028340254056729977,0.062,-0.106,-0.9594799999999999,0.08839015556044688,-0.75,-1.27,-0.049815000000000005,0.2540538934458592,0.24,-0.529,0.9948994844561421,0.08985700211393026,1.3023613169930992,0,kfall,kfall_SA28,T16
-0.044085,0.026767476067048233,0.05,-0.106,-0.9255150000000001,0.09013295609819971,-0.75,-1.27,0.12389499999999998,0.403843328501289,0.591,-0.529,1.0191596965493204,0.08434967652277657,1.3023613169930992,0,kfall,kfall_SA28,T16
-0.04418999999999999,0.013071109363783931,-0.018,-0.09,-0.8793850000000001,0.05242944568656051,-0.8190000000000001,-1.041,0.52277,0.06851180263283108,0.591,0.208,1.0272911319123212,0.029081012607914913,1.1470353089595804,0,kfall,kfall_SA28,T16
-0.03695,0.020594356022949588,0.027,-0.131,-0.903095,0.1053282297154946,-0.7979999999999999,-1.413,0.47623999999999994,0.20116550996629617,0.6970000000000001,-0.345,1.0437491436395776,0.07952276498995893,1.5809930423629321,0,kfall,kfall_SA28,T16
-0.03204,0.02479391860920738,0.028,-0.131,-0.9440149999999999,0.11385242542431848,-0.755,-1.413,0.170025,0.323256870576636,0.6970000000000001,-0.361,1.012353179003435,0.119635032334342,1.5809930423629321,0,kfall,kfall_SA28,T16
-0.047045000000000003,0.02355043470936365,0.042,-0.112,-0.9568899999999999,0.10808953649636951,-0.6409999999999999,-1.371,-0.041035,0.26585425288116044,0.225,-0.561,0.9956449432422856,0.10556124760567069,1.4164953229714528,0,kfall,kfall_SA28,T16
-0.04749,0.02567079858516287,0.042,-0.112,-0.923245,0.11270809631521597,-0.6409999999999999,-1.371,0.10307000000000002,0.3987603855700814,0.589,-0.561,1.0126925470430856,0.10993548182178332,1.4164953229714528,0,kfall,kfall_SA28,T16
-0.046689999999999995,0.011433455295753773,-0.009,-0.096,-0.8888300000000001,0.05820353167978725,-0.813,-1.074,0.50172,0.09834963955195769,0.589,0.102,1.0277868202108686,0.027694082415413088,1.132290157159374,0,kfall,kfall_SA28,T16
-0.041589999999999995,0.015848403705105443,0.011,-0.11,-0.891965,0.08207541516800264,-0.831,-1.418,0.50453,0.11283119737023091,0.7070000000000001,-0.001,1.0331067039995545,0.0655039933987008,1.5870897895204292,0,kfall,kfall_SA28,T16
-0.03677,0.022152812462529446,0.055,-0.11,-0.942225,0.10955817803797212,-0.7809999999999999,-1.418,0.18181499999999995,0.32058501333499667,0.7070000000000001,-0.34,1.012129991966301,0.11427182225857568,1.5870897895204292,0,kfall,kfall_SA28,T16
-0.04455,0.027094787321549508,0.038,-0.147,-0.96734,0.10704094730522522,-0.7120000000000001,-1.38,0.024139999999999998,0.24941964718121143,0.44,-0.506,1.0003890223240017,0.10926103611822535,1.4015890981311176,0,kfall,kfall_SA28,T16
-0.035390000000000005,0.022922650370321495,0.01,-0.101,-0.924995,0.10884923047500153,-0.754,-1.38,0.21014000000000002,0.3803758146885788,0.596,-0.506,1.0232304743005811,0.10528903771337211,1.4015890981311176,0,kfall,kfall_SA28,T16
-0.022809999999999997,0.012316407755510532,0.011,-0.073,-0.87685,0.03296327501933022,-0.836,-1.075,0.528095,0.021470351068391964,0.596,0.428,1.0241379393139172,0.03333581044227618,1.227699067361379,0,kfall,kfall_SA28,T16
-0.018475,0.0264242194775929,0.112,-0.081,-0.9282699999999999,0.10759468899532168,-0.764,-1.2919999999999998,0.334305,0.3403480747337937,0.7140000000000001,-0.456,1.0455454225577374,0.09344939469339614,1.4449875431989023,0,kfall,kfall_SA28,T16
-0.028275,0.032112916015211074,0.112,-0.081,-0.962955,0.10223528243713126,-0.764,-1.2919999999999998,0.10613999999999998,0.2965829907462665,0.7140000000000001,-0.456,1.0121667931669085,0.11962714077589776,1.4449875431989023,0,kfall,kfall_SA28,T16
-0.05652000000000001,0.03494809866072831,0.065,-0.161,-0.9583400000000001,0.11164029021818242,-0.611,-1.329,-0.01391,0.2965103740175038,0.526,-0.605,1.0047298019704014,0.11800383482123938,1.3727967802992547,0,kfall,kfall_SA28,T16
-0.03578,0.03576970226322831,0.011,-0.161,-0.9406200000000001,0.09475270761302812,-0.6629999999999999,-1.329,0.16437999999999994,0.39620779346196616,0.531,-0.605,1.0355733043014093,0.08884295930607432,1.3727967802992547,0,kfall,kfall_SA28,T16
-0.00905999999999998,0.006421557443486749,0.015,-0.035,-0.90765,0.02342770795447134,-0.865,-1.058,0.46349500000000005,0.018912429114209525,0.531,0.411,1.0194071403800553,0.022250329034828077,1.158112688817457,0,kfall,kfall_SA28,T16
-0.009364999999999986,0.019007939788414738,0.041,-0.11,-0.9471100000000001,0.09433895218837232,-0.762,-1.296,0.242945,0.34557125455541005,0.59,-0.509,1.0372284652492572,0.09468405819709395,1.421686322646455,0,kfall,kfall_SA28,T16
-0.026935,0.02819806332002253,0.041,-0.11,-0.971515,0.09248480834710099,-0.762,-1.296,0.06078500000000002,0.28157037978984933,0.59,-0.509,1.012118130196743,0.11184384438603893,1.421686322646455,0,kfall,kfall_SA28,T16
-0.03258000000000001,0.0012097933707869292,-0.03,-0.044,0.07756499999999998,0.03246175865537786,0.084,-0.38,1.012475,0.025589243345593468,1.018,0.652,1.016636674783243,0.01852893644198068,1.0216398582670903,0,kfall,kfall_SA28,T17
-0.033040000000000014,0.0012117755567760896,-0.03,-0.035,0.07905999999999999,0.0010660206376989128,0.083,0.077,1.01426,0.0012815615474880584,1.018,1.01,1.0178743182734376,0.0012618238327036266,1.0216398582670903,0,kfall,kfall_SA28,T17
-0.03380000000000001,0.0006480740698407866,-0.032,-0.035,0.07992499999999998,0.0015097599146884162,0.083,0.077,1.0142049999999998,0.0011759995748298567,1.017,1.01,1.01791206729052,0.0011546706628576086,1.0205204554539806,0,kfall,kfall_SA28,T17
-0.033450000000000014,0.0005979130371550705,-0.032,-0.035,0.08071999999999997,0.0012048236385463094,0.084,0.078,1.01423,0.0012112390350380896,1.017,1.01,1.017987714015866,0.0011849526367522529,1.0209475990470813,0,kfall,kfall_SA28,T17
-0.03365000000000001,0.0007858116822750861,-0.032,-0.036,0.07983499999999999,0.0012115176432887682,0.084,0.078,1.0142099999999998,0.0011772425408555348,1.017,1.011,1.0179047065517437,0.0011633485326641223,1.0209475990470813,0,kfall,kfall_SA28,T17
-0.03402000000000001,0.0007138627319029905,-0.032,-0.036,0.07993999999999998,0.0012395160345876816,0.084,0.078,1.01422,0.0011364858116140325,1.017,1.011,1.0179351800398138,0.0011310337359406101,1.0208207482217433,0,kfall,kfall_SA28,T17
-0.03392000000000001,0.0006112282715974456,-0.032,-0.035,0.08081499999999998,0.0012086252520942778,0.084,0.079,1.014275,0.0011486405007660196,1.017,1.011,1.0180556208596394,0.0011457905978272175,1.0208207482217433,0,kfall,kfall_SA28,T17
-0.03385500000000001,0.0006033034062559242,-0.032,-0.035,0.08035999999999997,0.0012043255373859524,0.083,0.078,1.014185,0.0010103341031559832,1.016,1.011,1.017927756277057,0.001011434998510748,1.0199514694337177,0,kfall,kfall_SA28,T17
-0.03410000000000001,0.0006244997998398402,-0.032,-0.036,0.08005999999999998,0.001013114011353105,0.083,0.078,1.0140749999999998,0.0010627205653416104,1.017,1.01,1.0178025134952469,0.0010528640738258108,1.0206301974760494,0,kfall,kfall_SA28,T17
-0.03410500000000001,0.0006434088902090183,-0.032,-0.036,0.08069499999999998,0.0013273940635696521,0.085,0.078,1.0141799999999999,0.0011522152576667246,1.017,1.01,1.0179578018939144,0.0011504622158674677,1.020786951327259,0,kfall,kfall_SA28,T17
-0.03372000000000001,0.0006720119046564583,-0.032,-0.035,0.08087999999999998,0.0012671227249165548,0.085,0.078,1.0142099999999998,0.0010704671877269304,1.017,1.011,1.0179894933972127,0.001063641333282364,1.020786951327259,0,kfall,kfall_SA28,T17
-0.03367500000000002,0.0006159342497377466,-0.032,-0.035,0.08038999999999998,0.0009939315871829277,0.083,0.078,1.014145,0.001050702146186065,1.016,1.011,1.017884095180663,0.001038642500053948,1.0199044072853103,0,kfall,kfall_SA28,T17
-0.03374500000000001,0.0005744345045346777,-0.032,-0.035,0.080635,0.0011496847393959696,0.084,0.078,1.014265,0.0010367135573532361,1.017,1.012,1.0180254822717199,0.0010307499367933975,1.0206752666739798,0,kfall,kfall_SA28,T17
-0.03363500000000001,0.000593106229945362,-0.032,-0.035,0.08098999999999996,0.001090825375575745,0.084,0.079,1.014345,0.0010421012426822995,1.017,1.012,1.0181296829372741,0.001024071308917183,1.020786951327259,0,kfall,kfall_SA28,T17
-0.03381500000000001,0.0006788040954502269,-0.032,-0.036,0.08035999999999997,0.001048999523355452,0.083,0.078,1.014305,0.0010353622554449182,1.017,1.012,1.0180458784606128,0.0010194848500455246,1.020786951327259,0,kfall,kfall_SA28,T17
-0.03410000000000001,0.0006928203230275512,-0.032,-0.036,0.08044999999999998,0.0011905880899790522,0.083,0.078,1.014295,0.0010237065009073537,1.017,1.012,1.0180526935375616,0.0010090495110980432,1.020786951327259,0,kfall,kfall_SA28,T17
-0.034060000000000014,0.0006681317235396031,-0.032,-0.036,0.08108499999999998,0.0011737866075228326,0.084,0.078,1.0143649999999997,0.0010544074165141225,1.017,1.012,1.0181714377128754,0.0010360625926714908,1.0208667885674407,0,kfall,kfall_SA28,T17
-0.03383000000000001,0.0006173329733620267,-0.032,-0.035,0.08075499999999998,0.0011467235935481402,0.084,0.079,1.01443,0.001022301325441768,1.017,1.012,1.0182022412887675,0.0010004171782764945,1.0208667885674407,0,kfall,kfall_SA28,T17
-0.033810000000000014,0.0006114736298484185,-0.032,-0.035,0.08038999999999998,0.0010760576192750868,0.084,0.078,1.01446,0.0010992724866929057,1.017,1.011,1.0182025004875728,0.0010807408822220072,1.020786951327259,0,kfall,kfall_SA28,T17
-0.033770000000000015,0.0006140846847137621,-0.032,-0.035,0.08087499999999997,0.0012447389284504433,0.084,0.078,1.0144349999999998,0.0011026218753498432,1.017,1.011,1.0182148604709145,0.0010899156830842499,1.0208667885674407,0,kfall,kfall_SA28,T17
-0.03374500000000001,0.000640292901725453,-0.032,-0.035,0.08082999999999999,0.0010959470790142935,0.084,0.078,1.0143600000000002,0.001053755189785561,1.017,1.011,1.0181355736413549,0.0010481822309660151,1.0208667885674407,0,kfall,kfall_SA28,T17
-0.033910000000000017,0.0006417943595888022,-0.032,-0.035,0.08079999999999997,0.0010583005244258197,0.084,0.079,1.014425,0.0010790620927453663,1.017,1.011,1.0182033922390101,0.0010756546714553647,1.0209475990470813,0,kfall,kfall_SA28,T17
-0.03392500000000001,0.0006077622890571614,-0.032,-0.035,0.08119499999999996,0.001061590787450588,0.084,0.079,1.01454,0.0010190191362285587,1.018,1.012,1.0183498723073876,0.0010087475041643133,1.0218630045167503,0,kfall,kfall_SA28,T17
-0.033915000000000015,0.0005725163753116593,-0.033,-0.035,0.08072999999999997,0.001047425415005744,0.083,0.078,1.0146,0.0009746794344808931,1.018,1.012,1.0183723087604222,0.0009673417015631572,1.0218630045167503,0,kfall,kfall_SA28,T17
-0.03410000000000001,0.0005656854249492386,-0.033,-0.035,0.08051499999999998,0.0010815613713516066,0.084,0.078,1.014555,0.0010894838227344125,1.017,1.012,1.018316667054934,0.0010796287004408202,1.020786951327259,0,kfall,kfall_SA28,T17
-0.03407500000000001,0.0005471517157059827,-0.033,-0.035,0.08099999999999997,0.0012124355652982023,0.084,0.078,1.0144499999999999,0.0010851267207105295,1.017,1.012,1.0182498219351552,0.0010747692889544194,1.020786951327259,0,kfall,kfall_SA28,T17
-0.033880000000000014,0.0005153639490690055,-0.033,-0.035,0.08101499999999998,0.0010838703797041267,0.084,0.078,1.0144099999999998,0.001040144220769404,1.017,1.012,1.018204500430179,0.0010248432707911528,1.0207541329820808,0,kfall,kfall_SA28,T17
-0.033990000000000006,0.0005655970296951714,-0.033,-0.035,0.08085999999999997,0.0010051865498503043,0.084,0.079,1.014265,0.001142267481809753,1.017,1.011,1.0180513297931664,0.001129117516235061,1.020708087554909,0,kfall,kfall_SA28,T17
-0.03390500000000001,0.000588196395772705,-0.032,-0.035,0.08119499999999996,0.0010802661709041715,0.084,0.079,1.014215,0.0011219514249734715,1.017,1.011,1.0180254190186682,0.0011230457982508522,1.0208339727889153,0,kfall,kfall_SA28,T17
0.46983,0.44769007259487004,1.6969999999999998,-0.08,-0.5870350000000001,0.43857771691571384,0.23,-1.045,0.29312,0.14530841544797052,0.892,0.139,1.0199448008539331,0.15771369062649768,1.9298481805572165,0,kfall,kfall_SA28,T18
0.91356,0.17873401019391916,1.6969999999999998,0.474,-0.12051000000000002,0.23201109865693925,0.23,-0.8170000000000001,0.310585,0.13999997419642618,0.892,0.139,1.0126818528721417,0.15946168776055847,1.9298481805572165,0,kfall,kfall_SA28,T18
0.9744750000000001,0.041506738910687735,1.096,0.863,-0.024820000000000002,0.03287016276199435,0.087,-0.12,0.3007,0.061248999991836604,0.471,0.083,1.0221813210449822,0.04835381998079378,1.1561838089162122,0,kfall,kfall_SA28,T18
0.758945,0.3151012884375435,1.126,0.041,-0.36041999999999996,0.3997470119963375,0.087,-1.015,0.17626999999999998,0.16504231911846126,0.471,-0.093,1.009070389786225,0.07122930195274853,1.1561838089162122,0,kfall,kfall_SA28,T18
0.21186,0.38461431382620176,1.126,-0.205,-0.8483949999999999,0.24445964692562247,-0.122,-1.022,0.10430000000000002,0.09380261190393367,0.23,-0.093,0.9944093031605874,0.05634698561302885,1.1501517291209884,0,kfall,kfall_SA28,T18
0.15984,0.3104909409306494,0.86,-0.116,-0.9000450000000001,0.18392983166142463,-0.184,-1.02,0.167515,0.0670553485935313,0.234,-0.05,0.9984567494016856,0.038813007796609185,1.0552630003937409,0,kfall,kfall_SA28,T18
0.702655,0.37052868441593023,1.3230000000000002,-0.077,-0.44499,0.4027719452742457,0.019,-1.014,0.168085,0.09913615775790384,0.365,-0.058,1.0115859580155715,0.077661377438971,1.3590106695681237,0,kfall,kfall_SA28,T18
0.998355,0.06311876880136368,1.3230000000000002,0.8690000000000001,-0.066385,0.03749769026220148,0.019,-0.22,0.198305,0.07751426949278435,0.365,-0.058,1.023491984042569,0.06562944156859517,1.3590106695681237,0,kfall,kfall_SA28,T18
0.9855750000000001,0.021372982360915383,1.088,0.916,-0.039635000000000004,0.022794555819317913,0.033,-0.081,0.24380500000000002,0.05525456519600892,0.419,0.143,1.0176845826636614,0.026785167699486488,1.1449270719133162,0,kfall,kfall_SA28,T18
0.90277,0.14960908094096426,1.088,0.49,-0.23096999999999998,0.28255296689293496,0.084,-0.8640000000000001,0.205555,0.1121857699309498,0.419,-0.006,1.0109425111545791,0.05825473491891856,1.1449270719133162,0,kfall,kfall_SA28,T18
0.49381,0.3746763588752298,1.08,-0.118,-0.693955,0.3211272068433318,0.084,-1.007,0.18916,0.09814904176811917,0.39,-0.006,1.0058038141351002,0.05196481955404547,1.1373328448611688,0,kfall,kfall_SA28,T18
0.7745650000000001,0.31368258761843953,1.275,0.087,-0.41534999999999994,0.36512145581984085,0.017,-1.027,0.12016,0.06078243496274231,0.246,0.016,1.0086452915250457,0.07031792719040779,1.2895561251841658,0,kfall,kfall_SA28,T18
1.0082900000000001,0.05444369476808127,1.275,0.91,-0.08741,0.036156215233345425,0.017,-0.228,0.136905,0.03973117132680586,0.23,0.025,1.0226860884905293,0.05472960266566175,1.2895561251841658,0,kfall,kfall_SA28,T18
0.9967400000000001,0.006212278165053449,1.034,0.982,-0.08397999999999999,0.008898291970934648,-0.027,-0.098,0.15356499999999998,0.022064128693424535,0.224,0.107,1.012263372998986,0.007275897519601497,1.0583293438245016,0,kfall,kfall_SA28,T18
0.929435,0.1519831759603674,1.105,0.505,-0.23101,0.244923416397861,-0.002,-0.847,0.122975,0.07353553137769522,0.259,-0.024,1.0089492955578523,0.05341394006543048,1.1212399386393619,0,kfall,kfall_SA28,T18
0.48945500000000003,0.4194440105365673,1.105,-0.119,-0.6716050000000001,0.350873807764273,-0.002,-1.021,0.14183500000000002,0.10092283079164992,0.317,-0.024,1.0084478717607934,0.054778234191383314,1.1212399386393619,0,kfall,kfall_SA28,T18
0.28175000000000006,0.40368146786792186,1.023,-0.109,-0.7975299999999999,0.281533744158671,-0.147,-1.022,0.16386000000000003,0.10437744200736096,0.285,-0.027,0.9967953150072116,0.04243807228979018,1.0965463966472189,0,kfall,kfall_SA28,T18
0.828555,0.28073330221938403,1.3230000000000002,0.126,-0.3459649999999999,0.34675830743473185,0.018,-1.022,0.11116,0.07662424159494173,0.264,-0.027,1.0089001074745,0.07480690568351424,1.3346737429049844,0,kfall,kfall_SA28,T18
1.01083,0.057001939440689216,1.3230000000000002,0.931,-0.08011499999999998,0.029964842315620483,0.018,-0.153,0.13297499999999998,0.04940075277766524,0.264,0.042,1.0241978483710543,0.05902853032307765,1.3346737429049844,0,kfall,kfall_SA28,T18
1.008915,0.0233518259457371,1.112,0.962,-0.08560499999999999,0.031854183006318024,-0.014,-0.247,0.11877499999999999,0.043500739936235565,0.24,-0.075,1.0208900128283247,0.024105740133480855,1.119157719001214,0,kfall,kfall_SA28,T18
0.7989499999999999,0.28646468805072645,1.112,0.194,-0.39513000000000004,0.35243886434387456,-0.014,-0.983,0.06649500000000001,0.09056406558343105,0.24,-0.127,1.0051962723305556,0.05410987980725385,1.119157719001214,0,kfall,kfall_SA28,T18
0.25342500000000007,0.3788682678385721,1.064,-0.197,-0.833905,0.21299707973350246,-0.272,-1.033,0.16224500000000003,0.16380892825178975,0.363,-0.127,0.9996876816520818,0.048083720250058956,1.1083338847116424,0,kfall,kfall_SA28,T18
-0.08201999999999998,0.07274235080061682,0.195,-0.197,-0.95864,0.01980127268637043,-0.916,-1.033,0.31857,0.03354377885689088,0.363,0.19,1.0168061936457504,0.010893326564488813,1.0645590636502982,0,kfall,kfall_SA28,T18
0.46684,0.48582145321095077,1.69,-0.119,-0.606235,0.44097160880832226,0.146,-1.083,0.14146999999999998,0.10058602835384246,0.37,-0.132,1.0147164041697971,0.12814380245925505,1.718433007131788,0,kfall,kfall_SA28,T19
0.9391750000000001,0.18742140852901515,1.69,0.332,-0.12078,0.24318945618591278,0.146,-0.8909999999999999,0.214915,0.09641928113712527,0.37,-0.132,1.0151113981772584,0.1262512150064758,1.718433007131788,0,kfall,kfall_SA28,T19
0.9750650000000001,0.09259741235585366,1.212,0.596,-0.05223,0.13395710918051346,0.149,-0.569,0.21181999999999998,0.154107973836528,0.394,-0.217,1.021491783220173,0.07190293327584862,1.2197298881309748,0,kfall,kfall_SA28,T19
0.5977800000000001,0.4136905867916262,1.212,-0.001,-0.5085399999999999,0.448557296674572,0.149,-1.042,0.11924499999999999,0.1720737195942483,0.394,-0.217,1.011855888777664,0.0909604603438411,1.2197298881309748,0,kfall,kfall_SA28,T19
0.37698,0.47207762031259226,1.56,-0.154,-0.68731,0.40322954244449893,0.237,-1.064,0.15894,0.09605949406487628,0.305,-0.049,1.010665097270419,0.11404258485046016,1.600833845219422,0,kfall,kfall_SA28,T19
0.8899350000000001,0.23650503329739095,1.56,0.266,-0.20851499999999998,0.3178239918177984,0.237,-1.039,0.16218000000000005,0.10162203304402052,0.305,-0.049,1.0079853991412833,0.11403663936642382,1.600833845219422,0,kfall,kfall_SA28,T19
0.9807649999999998,0.02320732158177673,1.079,0.903,-0.022475000000000002,0.02464060419307936,0.055,-0.103,0.258425,0.043957301725651904,0.345,0.139,1.0157053170810009,0.024683675848291394,1.118904374823872,0,kfall,kfall_SA28,T19
0.857495,0.2409946471915922,1.3159999999999998,0.189,-0.23714499999999994,0.3423165552160748,0.112,-0.999,0.17849,0.15325511378091108,0.377,-0.161,1.006209691067054,0.09839886992615195,1.3302574938710172,0,kfall,kfall_SA28,T19
0.35992999999999997,0.4371100034316305,1.3159999999999998,-0.106,-0.724015,0.36696139412068945,0.112,-1.074,0.172835,0.14975943300840852,0.377,-0.161,1.0109555785943336,0.09870049700480708,1.3302574938710172,0,kfall,kfall_SA28,T19
0.39343000000000006,0.4671014077264165,1.321,-0.116,-0.6804349999999999,0.3944673697215018,0.203,-1.041,0.12347,0.14231886417478185,0.336,-0.269,1.0092593690417682,0.09199027666776696,1.3497203414041,0,kfall,kfall_SA28,T19
0.90696,0.21220576900734817,1.321,0.302,-0.21999,0.29124347185816885,0.203,-1.003,0.092255,0.11845340845665861,0.336,-0.269,1.007351524466965,0.09279650399708679,1.3497203414041,0,kfall,kfall_SA28,T19
0.9941249999999999,0.01971292406011853,1.07,0.946,-0.0591,0.02814213922217002,0.006,-0.165,0.19043,0.033985071722743204,0.235,0.106,1.0148642666313672,0.020663864952546934,1.0973354090705358,0,kfall,kfall_SA28,T19
0.9333199999999999,0.1822241685397412,1.339,0.396,-0.16161,0.2428652875567029,0.145,-0.8059999999999999,0.16726500000000002,0.09880336418867527,0.318,-0.078,1.0081895956161844,0.10337617854842031,1.3495206556403647,0,kfall,kfall_SA28,T19
0.479705,0.4597645679856158,1.339,-0.151,-0.61424,0.40654476063528355,0.145,-1.041,0.204495,0.12283847107075209,0.342,-0.078,1.014696362138421,0.10662341517253165,1.3495206556403647,0,kfall,kfall_SA28,T19
